subject_id,hemi,parcel,n_vert,surf_area,gray_vol,thick_avg,thick_std,mean_curv,gaus_curv,fold_ind,curv_ind
11066,lh,inferiorparietal,5997,4108.0,11556.0,2.53,0.53,0.117,0.023,64.0,5.9
11066,lh,inferiortemporal,5064,3543.0,11623.0,2.821,0.759,0.113,0.02,57.0,4.3
11066,lh,isthmuscingulate,1163,771.0,1930.0,2.275,0.935,0.12,0.026,16.0,1.1
11066,lh,lateraloccipital,9853,6493.0,13097.0,1.918,0.557,0.135,0.028,128.0,12.1
11066,lh,lateralorbitofrontal,4230,2888.0,8724.0,2.826,0.648,0.118,0.022,51.0,4.1
11066,lh,lingual,5183,3443.0,7168.0,1.953,0.641,0.123,0.025,57.0,5.7
11066,lh,medialorbitofrontal,2745,1954.0,5525.0,2.569,0.695,0.121,0.025,41.0,2.8
11066,lh,middletemporal,4855,3211.0,12380.0,3.046,0.753,0.112,0.021,56.0,4.1
11066,lh,parahippocampal,1024,619.0,1954.0,2.695,0.748,0.061,0.009,4.0,0.3
11066,lh,paracentral,2195,1292.0,3573.0,2.56,0.448,0.089,0.013,13.0,1.2
11066,lh,parsopercularis,2352,1585.0,4739.0,2.624,0.491,0.101,0.018,23.0,1.7
11066,lh,parsorbitalis,1013,696.0,2486.0,2.789,0.727,0.11,0.018,12.0,0.8
11066,lh,parstriangularis,2286,1500.0,4363.0,2.508,0.553,0.097,0.016,18.0,1.5
11066,lh,pericalcarine,2708,1744.0,2391.0,1.525,0.464,0.116,0.023,30.0,2.6
11066,lh,postcentral,6586,4085.0,8989.0,1.98,0.694,0.092,0.016,51.0,4.8
11066,lh,posteriorcingulate,2038,1347.0,3647.0,2.512,0.687,0.118,0.019,24.0,1.9
11066,lh,precentral,7797,4881.0,14633.0,2.731,0.629,0.096,0.016,56.0,5.4
11066,lh,precuneus,6008,3953.0,10349.0,2.471,0.637,0.107,0.018,52.0,4.7
11066,lh,rostralanteriorcingulate,1134,756.0,2519.0,2.929,0.831,0.116,0.026,13.0,1.2
11066,lh,rostralmiddlefrontal,8112,5860.0,15829.0,2.371,0.594,0.124,0.024,103.0,8.2
11066,lh,superiorfrontal,11236,7611.0,25359.0,2.876,0.581,0.113,0.02,105.0,9.6
11066,lh,superiorparietal,8253,5379.0,13140.0,2.245,0.495,0.107,0.018,73.0,6.1
11066,lh,superiortemporal,6216,4040.0,13413.0,2.885,0.713,0.091,0.015,49.0,4.0
11066,lh,supramarginal,6210,4214.0,12209.0,2.526,0.624,0.115,0.021,63.0,5.1
11066,lh,frontalpole,440,355.0,1297.0,2.749,0.557,0.16,0.034,7.0,0.7
11066,lh,temporalpole,583,413.0,2477.0,3.926,0.726,0.115,0.025,8.0,0.6
11066,lh,transversetemporal,699,449.0,1194.0,2.417,0.461,0.099,0.02,6.0,0.6
11066,lh,insula,3432,2233.0,7246.0,3.169,0.773,0.102,0.022,28.0,3.0
11066,rh,bankssts,1259,808.0,2097.0,2.787,0.433,0.083,0.013,5.0,0.7
11066,rh,caudalanteriorcingulate,1093,765.0,2362.0,2.706,0.673,0.129,0.019,20.0,1.0
11066,rh,caudalmiddlefrontal,3695,2512.0,7366.0,2.639,0.49,0.105,0.017,38.0,2.7
11066,rh,cuneus,2961,1849.0,3888.0,1.882,0.594,0.128,0.025,33.0,3.5
11066,rh,entorhinal,443,271.0,1798.0,3.741,0.817,0.086,0.023,2.0,0.3
11066,rh,fusiform,5213,3425.0,10583.0,2.84,0.658,0.114,0.021,56.0,4.5
11066,rh,inferiorparietal,6942,4676.0,13006.0,2.519,0.51,0.11,0.02,68.0,5.9
11066,rh,inferiortemporal,5175,3370.0,11695.0,2.861,0.744,0.108,0.022,55.0,4.6
11066,rh,isthmuscingulate,1396,918.0,2632.0,2.416,0.907,0.119,0.023,17.0,1.2
11066,rh,lateraloccipital,8382,5263.0,12015.0,2.107,0.582,0.124,0.025,92.0,9.0
11066,rh,lateralorbitofrontal,3838,2572.0,8007.0,2.89,0.667,0.124,0.028,51.0,4.5
11066,rh,lingual,5872,3939.0,8542.0,1.989,0.669,0.133,0.027,75.0,7.0
11066,rh,medialorbitofrontal,2873,1978.0,5964.0,2.629,0.717,0.115,0.026,40.0,2.8
11066,rh,middletemporal,5758,3861.0,14910.0,3.135,0.772,0.109,0.02,61.0,4.8
11066,rh,parahippocampal,1159,714.0,2254.0,2.766,0.73,0.069,0.013,7.0,0.5
11066,rh,paracentral,2526,1437.0,3968.0,2.596,0.5,0.091,0.016,15.0,1.7
11066,rh,parsopercularis,2115,1405.0,4366.0,2.798,0.409,0.1,0.016,19.0,1.3
11066,rh,parsorbitalis,1244,844.0,2997.0,2.842,0.731,0.113,0.023,13.0,1.1
11066,rh,parstriangularis,2522,1674.0,4738.0,2.466,0.535,0.098,0.016,20.0,1.6
11066,rh,pericalcarine,3193,2045.0,2952.0,1.577,0.465,0.114,0.023,31.0,3.1
11066,rh,postcentral,5735,3516.0,7844.0,2.005,0.62,0.093,0.015,47.0,3.6
11066,rh,posteriorcingulate,1795,1195.0,3216.0,2.433,0.709,0.117,0.022,21.0,1.8
11066,rh,precentral,7553,4759.0,13461.0,2.613,0.56,0.096,0.016,55.0,5.2
11066,rh,precuneus,5713,3791.0,9980.0,2.565,0.563,0.113,0.02,56.0,4.8
11066,rh,rostralanteriorcingulate,1024,723.0,2295.0,2.814,0.483,0.116,0.023,14.0,1.0
11066,rh,rostralmiddlefrontal,8669,6171.0,16308.0,2.33,0.586,0.122,0.023,108.0,8.4
11066,rh,superiorfrontal,10853,7404.0,24752.0,2.939,0.607,0.115,0.023,116.0,9.7
11066,rh,superiorparietal,9159,5804.0,14038.0,2.211,0.501,0.105,0.018,83.0,6.9
11066,rh,superiortemporal,5857,3737.0,12470.0,2.974,0.635,0.088,0.014,46.0,3.4
11066,rh,supramarginal,6277,4207.0,12206.0,2.587,0.593,0.113,0.02,65.0,5.4
11066,rh,frontalpole,387,314.0,1084.0,2.695,0.561,0.179,0.043,10.0,0.7
11066,rh,temporalpole,449,309.0,2072.0,3.908,0.857,0.126,0.036,5.0,0.6
11066,rh,transversetemporal,642,371.0,997.0,2.358,0.374,0.098,0.015,6.0,0.4
11066,rh,insula,3496,2305.0,7531.0,3.163,0.843,0.104,0.023,29.0,3.1
11075,lh,bankssts,1560,1039.0,2505.0,2.526,0.418,0.088,0.012,8.0,0.8
11075,lh,caudalanteriorcingulate,950,608.0,1554.0,2.144,0.858,0.116,0.015,14.0,0.7
11075,lh,caudalmiddlefrontal,4102,2608.0,7072.0,2.532,0.511,0.112,0.025,38.0,4.2
11075,lh,cuneus,2650,1733.0,3690.0,1.94,0.63,0.126,0.023,27.0,2.7
11075,lh,entorhinal,541,359.0,1938.0,3.606,0.736,0.098,0.028,5.0,0.4
11075,lh,fusiform,4625,3310.0,10149.0,2.712,0.782,0.122,0.022,49.0,4.4
11075,lh,inferiorparietal,8379,5545.0,13718.0,2.288,0.535,0.11,0.02,80.0,7.1
11075,lh,inferiortemporal,5251,3717.0,11466.0,2.712,0.76,0.111,0.02,57.0,4.4
11075,lh,isthmuscingulate,1757,1209.0,2809.0,1.949,0.891,0.107,0.022,22.0,1.5
11075,lh,lateraloccipital,8692,5814.0,14587.0,2.181,0.702,0.119,0.023,81.0,8.6
11075,lh,lateralorbitofrontal,3405,2392.0,7386.0,2.696,0.726,0.127,0.027,36.0,3.8
11075,lh,lingual,5687,3747.0,7518.0,1.858,0.634,0.116,0.021,52.0,5.4
11075,lh,medialorbitofrontal,2943,2075.0,5681.0,2.476,0.881,0.126,0.026,42.0,3.1
11075,lh,middletemporal,5146,3708.0,12359.0,2.676,0.731,0.122,0.023,59.0,5.1
11075,lh,parahippocampal,950,604.0,2325.0,3.146,1.115,0.077,0.015,6.0,0.4
11075,lh,paracentral,2109,1323.0,3133.0,2.279,0.673,0.119,0.027,17.0,2.6
11075,lh,parsopercularis,2246,1492.0,4163.0,2.555,0.525,0.106,0.019,19.0,1.8
11075,lh,parsorbitalis,914,638.0,2081.0,2.552,0.69,0.142,0.03,13.0,1.1
11075,lh,parstriangularis,1658,1082.0,2793.0,2.252,0.653,0.102,0.017,13.0,1.2
11075,lh,pericalcarine,2468,1617.0,2088.0,1.431,0.417,0.111,0.024,26.0,2.6
11075,lh,postcentral,7190,4467.0,10745.0,2.145,0.657,0.101,0.02,60.0,5.9
11075,lh,posteriorcingulate,1454,974.0,2462.0,2.202,0.824,0.116,0.015,20.0,1.0
11075,lh,precentral,8440,5189.0,13752.0,2.455,0.621,0.101,0.02,59.0,7.7
11075,lh,precuneus,5176,3616.0,9662.0,2.516,0.639,0.117,0.022,48.0,4.8
11075,lh,rostralanteriorcingulate,949,638.0,1820.0,2.519,0.936,0.108,0.018,12.0,0.7
11075,lh,rostralmiddlefrontal,7631,5187.0,12960.0,2.27,0.643,0.122,0.029,81.0,8.9
11075,lh,superiorfrontal,11188,7557.0,22201.0,2.629,0.689,0.112,0.023,103.0,10.6
11075,lh,superiorparietal,9032,5901.0,14142.0,2.197,0.582,0.109,0.02,77.0,7.5
11075,lh,superiortemporal,6502,4216.0,14224.0,2.839,0.79,0.094,0.016,49.0,4.4
11075,lh,supramarginal,6492,4510.0,11226.0,2.322,0.623,0.118,0.021,69.0,6.1
11075,lh,frontalpole,374,305.0,1258.0,3.031,0.608,0.178,0.046,7.0,0.7
11075,lh,temporalpole,680,547.0,2865.0,3.728,0.829,0.142,0.03,10.0,0.8
11075,lh,transversetemporal,790,443.0,1063.0,2.224,0.416,0.109,0.015,8.0,0.4
11075,lh,insula,3794,2447.0,6932.0,2.799,0.836,0.096,0.021,25.0,3.4
11075,rh,bankssts,1744,1154.0,2823.0,2.514,0.523,0.102,0.016,12.0,1.2
11075,rh,caudalanteriorcingulate,1195,770.0,1388.0,1.793,0.575,0.115,0.013,18.0,0.7
11075,rh,caudalmiddlefrontal,3138,2049.0,5828.0,2.591,0.551,0.101,0.02,22.0,2.5
11075,rh,cuneus,2545,1563.0,3133.0,1.871,0.461,0.112,0.022,23.0,2.5
11075,rh,entorhinal,647,446.0,1941.0,3.241,0.873,0.105,0.02,4.0,0.5
11075,rh,fusiform,5328,3688.0,10553.0,2.571,0.701,0.113,0.022,54.0,5.0
11075,rh,inferiorparietal,9374,6182.0,15949.0,2.324,0.588,0.103,0.018,85.0,7.0
11075,rh,inferiortemporal,4820,3433.0,11685.0,2.841,0.701,0.115,0.022,48.0,4.5
11075,rh,isthmuscingulate,1559,1088.0,2521.0,2.018,0.898,0.114,0.026,23.0,1.6
11075,rh,lateraloccipital,7164,4699.0,11727.0,2.189,0.712,0.121,0.024,71.0,7.6
11075,rh,lateralorbitofrontal,2783,1995.0,6075.0,2.754,0.737,0.132,0.03,29.0,3.3
11075,rh,lingual,4988,3182.0,6917.0,1.943,0.663,0.107,0.021,40.0,4.6
11075,rh,medialorbitofrontal,2542,1811.0,5260.0,2.499,0.765,0.125,0.028,38.0,3.0
11075,rh,middletemporal,5169,3526.0,11845.0,2.84,0.748,0.11,0.02,51.0,4.5
11075,rh,parahippocampal,1113,675.0,2274.0,2.773,1.04,0.083,0.015,8.0,0.6
11075,rh,paracentral,2141,1355.0,3092.0,2.181,0.649,0.121,0.028,18.0,2.9
11075,rh,parsopercularis,2141,1418.0,3853.0,2.582,0.569,0.106,0.022,18.0,1.8
11075,rh,parsorbitalis,964,699.0,2092.0,2.438,0.508,0.125,0.023,11.0,0.9
11075,rh,parstriangularis,2330,1549.0,4397.0,2.452,0.664,0.118,0.024,22.0,2.3
11075,rh,pericalcarine,2284,1486.0,1971.0,1.458,0.319,0.128,0.028,24.0,2.7
11075,rh,postcentral,7149,4368.0,10814.0,2.175,0.698,0.096,0.018,64.0,5.4
11075,rh,posteriorcingulate,1736,1190.0,2961.0,2.253,0.809,0.135,0.027,23.0,2.0
11075,rh,precentral,8500,5159.0,13753.0,2.564,0.643,0.095,0.02,57.0,7.4
11075,rh,precuneus,6328,4289.0,10627.0,2.343,0.609,0.12,0.024,63.0,6.4
11075,rh,rostralanteriorcingulate,854,603.0,1815.0,2.626,0.751,0.114,0.022,11.0,0.7
11075,rh,rostralmiddlefrontal,8470,5823.0,14004.0,2.183,0.593,0.126,0.028,96.0,10.2
11075,rh,superiorfrontal,11288,7468.0,21466.0,2.569,0.65,0.113,0.026,112.0,12.0
11075,rh,superiorparietal,9053,5733.0,13241.0,2.111,0.558,0.107,0.018,80.0,6.9
11075,rh,superiortemporal,6095,3879.0,12079.0,2.743,0.709,0.095,0.017,47.0,4.4
11075,rh,supramarginal,6682,4365.0,11246.0,2.353,0.609,0.099,0.016,61.0,4.6
11075,rh,frontalpole,416,386.0,1523.0,2.89,0.565,0.21,0.054,11.0,1.2
11075,rh,temporalpole,579,420.0,2471.0,3.713,0.74,0.129,0.032,7.0,0.7
11075,rh,transversetemporal,544,302.0,800.0,2.413,0.399,0.106,0.018,6.0,0.4
11075,rh,insula,3916,2627.0,7415.0,2.808,0.907,0.104,0.025,30.0,3.8
11116,lh,bankssts,1101,747.0,1620.0,2.335,0.34,0.091,0.017,6.0,0.8
11116,lh,caudalanteriorcingulate,999,651.0,1821.0,2.737,0.63,0.119,0.016,13.0,0.8
11116,lh,caudalmiddlefrontal,3207,2137.0,5776.0,2.501,0.512,0.106,0.017,26.0,2.4
11116,lh,cuneus,1811,1178.0,2176.0,1.755,0.507,0.123,0.028,19.0,2.1
11116,lh,entorhinal,580,402.0,1605.0,2.737,0.819,0.127,0.044,9.0,1.2
11116,lh,fusiform,3977,2802.0,8575.0,2.647,0.741,0.133,0.027,55.0,4.3
11116,lh,inferiorparietal,5377,3578.0,9620.0,2.415,0.543,0.107,0.018,51.0,4.1
11116,lh,inferiortemporal,3733,2688.0,8617.0,2.749,0.666,0.123,0.022,49.0,4.1
11116,lh,isthmuscingulate,1366,879.0,2313.0,2.332,0.867,0.113,0.023,15.0,1.2
11116,lh,lateraloccipital,6982,4558.0,9648.0,1.956,0.584,0.128,0.026,81.0,7.9
11116,lh,lateralorbitofrontal,3631,2411.0,6634.0,2.699,0.569,0.118,0.022,36.0,3.3
11116,lh,lingual,4215,2720.0,4828.0,1.647,0.5,0.12,0.022,52.0,4.2
11116,lh,medialorbitofrontal,2959,2066.0,5200.0,2.348,0.661,0.115,0.022,44.0,2.7
11116,lh,middletemporal,3912,2606.0,8751.0,2.701,0.714,0.109,0.021,49.0,3.4
11116,lh,parahippocampal,1067,655.0,2092.0,2.705,0.819,0.07,0.014,5.0,0.5
11116,lh,paracentral,2102,1181.0,3271.0,2.503,0.567,0.089,0.019,14.0,1.8
11116,lh,parsopercularis,1793,1172.0,3505.0,2.679,0.524,0.101,0.019,16.0,1.5
11116,lh,parsorbitalis,906,588.0,1883.0,2.7,0.62,0.124,0.023,11.0,0.8
11116,lh,parstriangularis,1618,1067.0,2739.0,2.199,0.589,0.117,0.022,16.0,1.6
11116,lh,pericalcarine,1989,1309.0,1845.0,1.553,0.336,0.105,0.019,19.0,1.7
11116,lh,postcentral,5919,3771.0,7543.0,1.849,0.572,0.105,0.017,55.0,4.5
11116,lh,posteriorcingulate,1513,1064.0,2640.0,2.397,0.585,0.137,0.026,22.0,1.8
11116,lh,precentral,7269,4345.0,11796.0,2.514,0.567,0.093,0.017,48.0,5.4
11116,lh,precuneus,4468,3032.0,7791.0,2.409,0.56,0.119,0.021,45.0,4.2
11116,lh,rostralanteriorcingulate,1198,833.0,2433.0,2.536,0.799,0.129,0.025,20.0,1.5
11116,lh,rostralmiddlefrontal,8572,5951.0,14291.0,2.236,0.457,0.123,0.025,96.0,8.7
11116,lh,superiorfrontal,9939,6624.0,19547.0,2.645,0.568,0.107,0.02,84.0,8.4
11116,lh,superiorparietal,7488,4768.0,11502.0,2.214,0.482,0.109,0.019,68.0,6.3
11116,lh,superiortemporal,5791,3785.0,12444.0,2.832,0.741,0.097,0.017,45.0,4.3
11116,lh,supramarginal,5146,3484.0,9479.0,2.489,0.552,0.113,0.021,51.0,4.4
11116,lh,frontalpole,315,222.0,787.0,2.587,0.406,0.153,0.034,6.0,0.4
11116,lh,temporalpole,540,428.0,2789.0,3.881,0.781,0.15,0.047,7.0,1.2
11116,lh,transversetemporal,758,448.0,938.0,1.966,0.356,0.092,0.012,5.0,0.4
11116,lh,insula,3212,2097.0,6160.0,2.883,0.734,0.113,0.032,37.0,4.3
11116,rh,bankssts,1058,698.0,1437.0,2.274,0.293,0.084,0.013,5.0,0.6
11116,rh,caudalanteriorcingulate,965,602.0,1389.0,2.067,0.611,0.121,0.011,13.0,0.4
11116,rh,caudalmiddlefrontal,2645,1709.0,4814.0,2.49,0.465,0.098,0.018,20.0,1.9
11116,rh,cuneus,2182,1390.0,2692.0,1.774,0.531,0.122,0.025,24.0,2.4
11116,rh,entorhinal,511,364.0,1716.0,3.396,0.676,0.124,0.029,7.0,0.8
11116,rh,fusiform,4020,2709.0,8510.0,2.782,0.624,0.124,0.026,48.0,4.3
11116,rh,inferiorparietal,6869,4658.0,12249.0,2.39,0.499,0.115,0.02,74.0,6.1
11116,rh,inferiortemporal,3473,2405.0,8546.0,2.861,0.694,0.118,0.021,41.0,3.4
11116,rh,isthmuscingulate,1242,783.0,1835.0,1.956,0.768,0.109,0.022,14.0,1.1
11116,rh,lateraloccipital,6993,4470.0,9779.0,1.988,0.57,0.12,0.023,72.0,7.0
11116,rh,lateralorbitofrontal,3658,2528.0,6578.0,2.59,0.59,0.128,0.027,47.0,4.1
11116,rh,lingual,4640,3065.0,6214.0,1.819,0.572,0.124,0.025,54.0,5.1
11116,rh,medialorbitofrontal,2610,1839.0,4800.0,2.417,0.502,0.113,0.02,36.0,2.1
11116,rh,middletemporal,4052,2742.0,8787.0,2.669,0.729,0.109,0.019,41.0,3.2
11116,rh,parahippocampal,1048,617.0,1763.0,2.412,0.793,0.069,0.012,5.0,0.4
11116,rh,paracentral,2435,1337.0,3563.0,2.502,0.534,0.098,0.019,19.0,1.9
11116,rh,parsopercularis,1368,904.0,2612.0,2.617,0.506,0.105,0.019,12.0,1.1
11116,rh,parsorbitalis,1152,824.0,2495.0,2.618,0.576,0.141,0.031,18.0,1.5
11116,rh,parstriangularis,2144,1445.0,3672.0,2.338,0.503,0.117,0.025,25.0,2.2
11116,rh,pericalcarine,2163,1464.0,2140.0,1.557,0.401,0.119,0.024,19.0,2.3
11116,rh,postcentral,5957,3656.0,7582.0,1.881,0.545,0.092,0.016,42.0,4.1
11116,rh,posteriorcingulate,1504,986.0,2420.0,2.19,0.756,0.117,0.024,18.0,1.4
11116,rh,precentral,7250,4351.0,11208.0,2.418,0.549,0.091,0.016,45.0,5.1
11116,rh,precuneus,4963,3262.0,8420.0,2.375,0.533,0.119,0.023,49.0,4.9
11116,rh,rostralanteriorcingulate,894,593.0,1575.0,2.469,0.575,0.114,0.017,14.0,0.7
11116,rh,rostralmiddlefrontal,8728,6150.0,14738.0,2.199,0.496,0.126,0.026,97.0,9.3
11116,rh,superiorfrontal,11045,7181.0,21186.0,2.602,0.512,0.106,0.018,95.0,8.7
11116,rh,superiorparietal,7668,4938.0,11458.0,2.155,0.496,0.111,0.02,73.0,6.4
11116,rh,superiortemporal,5516,3621.0,11315.0,2.701,0.649,0.101,0.018,48.0,4.0
11116,rh,supramarginal,5102,3446.0,8836.0,2.357,0.535,0.116,0.021,52.0,4.6
11116,rh,frontalpole,451,324.0,1118.0,2.644,0.38,0.165,0.038,9.0,0.7
11116,rh,temporalpole,680,509.0,2923.0,3.812,0.657,0.151,0.033,10.0,1.0
11116,rh,transversetemporal,533,295.0,744.0,2.173,0.241,0.109,0.016,7.0,0.3
11116,rh,insula,3337,2157.0,6178.0,2.847,0.777,0.097,0.019,23.0,2.5
11168,lh,bankssts,1462,990.0,2227.0,2.423,0.437,0.101,0.014,9.0,0.9
11168,lh,caudalanteriorcingulate,934,623.0,1574.0,2.327,0.533,0.107,0.012,10.0,0.5
11168,lh,caudalmiddlefrontal,3267,2140.0,5814.0,2.531,0.37,0.103,0.017,28.0,2.4
11168,lh,cuneus,2294,1496.0,2482.0,1.608,0.359,0.124,0.022,27.0,2.3
11168,lh,entorhinal,769,474.0,1617.0,2.704,0.726,0.096,0.016,6.0,0.5
11168,lh,fusiform,5115,3445.0,9820.0,2.477,0.574,0.116,0.02,57.0,4.4
11168,lh,inferiorparietal,7139,4956.0,11561.0,2.214,0.423,0.121,0.022,82.0,6.6
11168,lh,inferiortemporal,6059,4254.0,12210.0,2.568,0.513,0.109,0.019,63.0,4.8
11168,lh,isthmuscingulate,1579,1048.0,2609.0,2.168,0.79,0.119,0.023,21.0,1.4
11168,lh,lateraloccipital,6986,4485.0,9202.0,1.906,0.491,0.125,0.025,81.0,7.6
11168,lh,lateralorbitofrontal,3980,2692.0,7148.0,2.564,0.541,0.119,0.022,40.0,3.7
11168,lh,lingual,3879,2616.0,4874.0,1.829,0.544,0.132,0.026,50.0,4.4
11168,lh,medialorbitofrontal,2371,1683.0,4252.0,2.284,0.548,0.107,0.02,31.0,1.9
11168,lh,middletemporal,5375,3719.0,11122.0,2.532,0.562,0.118,0.02,59.0,4.8
11168,lh,parahippocampal,1087,680.0,2157.0,2.916,0.841,0.106,0.033,10.0,0.9
11168,lh,paracentral,2105,1251.0,3028.0,2.358,0.557,0.102,0.016,15.0,1.4
11168,lh,parsopercularis,2427,1605.0,4474.0,2.459,0.504,0.096,0.014,18.0,1.5
11168,lh,parsorbitalis,1029,688.0,2152.0,2.525,0.485,0.113,0.019,11.0,0.9
11168,lh,parstriangularis,2169,1450.0,3522.0,2.226,0.503,0.114,0.017,22.0,1.6
11168,lh,pericalcarine,2245,1593.0,2186.0,1.556,0.459,0.134,0.033,26.0,3.3
11168,lh,postcentral,5900,3762.0,7857.0,1.899,0.522,0.1,0.017,49.0,4.2
11168,lh,posteriorcingulate,1719,1155.0,2948.0,2.373,0.614,0.117,0.02,18.0,1.6
11168,lh,precentral,7660,4739.0,12638.0,2.503,0.477,0.097,0.016,59.0,5.4
11168,lh,precuneus,5381,3602.0,8196.0,2.194,0.485,0.102,0.016,49.0,3.6
11168,lh,rostralanteriorcingulate,1339,916.0,2730.0,2.636,0.619,0.131,0.029,20.0,1.8
11168,lh,rostralmiddlefrontal,8825,6263.0,15078.0,2.194,0.489,0.128,0.025,109.0,9.1
11168,lh,superiorfrontal,10818,7248.0,20967.0,2.62,0.481,0.111,0.02,94.0,8.9
11168,lh,superiorparietal,7691,5087.0,10629.0,1.948,0.39,0.105,0.017,72.0,5.3
11168,lh,superiortemporal,6226,4132.0,11439.0,2.485,0.598,0.097,0.016,47.0,4.3
11168,lh,supramarginal,6744,4664.0,11542.0,2.269,0.481,0.12,0.022,76.0,6.2
11168,lh,frontalpole,381,302.0,935.0,2.449,0.561,0.178,0.042,9.0,0.6
11168,lh,temporalpole,714,531.0,2389.0,3.435,0.77,0.124,0.027,9.0,0.8
11168,lh,transversetemporal,632,390.0,894.0,2.159,0.31,0.108,0.016,6.0,0.4
11168,lh,insula,4061,2715.0,7585.0,2.754,0.685,0.117,0.03,42.0,4.7
11168,rh,bankssts,1640,1088.0,2524.0,2.508,0.366,0.108,0.018,12.0,1.2
11168,rh,caudalanteriorcingulate,1189,777.0,2008.0,2.236,0.691,0.115,0.015,14.0,0.7
11168,rh,caudalmiddlefrontal,3202,2127.0,5477.0,2.304,0.42,0.105,0.017,27.0,2.5
11168,rh,cuneus,2354,1514.0,2630.0,1.64,0.369,0.127,0.024,27.0,2.5
11168,rh,entorhinal,815,546.0,1891.0,2.631,0.896,0.15,0.051,16.0,1.8
11168,rh,fusiform,5019,3302.0,9498.0,2.515,0.515,0.108,0.021,55.0,4.2
11168,rh,inferiorparietal,9110,6159.0,15071.0,2.257,0.45,0.112,0.02,95.0,7.6
11168,rh,inferiortemporal,5766,3901.0,10904.0,2.517,0.512,0.113,0.021,70.0,4.6
11168,rh,isthmuscingulate,1430,951.0,2275.0,2.126,0.721,0.12,0.024,18.0,1.2
11168,rh,lateraloccipital,7743,4813.0,10195.0,1.964,0.485,0.116,0.021,80.0,7.0
11168,rh,lateralorbitofrontal,4319,2884.0,6838.0,2.36,0.576,0.111,0.021,44.0,3.8
11168,rh,lingual,4560,3075.0,6259.0,1.962,0.535,0.13,0.028,56.0,5.4
11168,rh,medialorbitofrontal,2994,2091.0,5133.0,2.2,0.554,0.112,0.021,42.0,2.3
11168,rh,middletemporal,5661,3879.0,10932.0,2.468,0.571,0.116,0.02,63.0,4.6
11168,rh,parahippocampal,898,551.0,1511.0,2.382,0.684,0.088,0.017,8.0,0.5
11168,rh,paracentral,2352,1343.0,3326.0,2.365,0.447,0.092,0.015,14.0,1.5
11168,rh,parsopercularis,2076,1385.0,3799.0,2.511,0.427,0.116,0.019,21.0,1.8
11168,rh,parsorbitalis,1447,1016.0,3053.0,2.403,0.567,0.125,0.023,17.0,1.4
11168,rh,parstriangularis,2576,1744.0,4411.0,2.26,0.483,0.11,0.019,24.0,2.2
11168,rh,pericalcarine,2359,1601.0,2286.0,1.574,0.419,0.121,0.022,23.0,2.4
11168,rh,postcentral,6279,3915.0,8408.0,1.956,0.499,0.089,0.014,47.0,3.7
11168,rh,posteriorcingulate,2174,1439.0,3625.0,2.257,0.659,0.119,0.02,24.0,2.1
11168,rh,precentral,7735,4697.0,12146.0,2.432,0.456,0.089,0.013,48.0,4.5
11168,rh,precuneus,5266,3554.0,7921.0,2.152,0.484,0.111,0.019,51.0,4.2
11168,rh,rostralanteriorcingulate,1001,725.0,2043.0,2.465,0.64,0.116,0.021,12.0,0.8
11168,rh,rostralmiddlefrontal,9762,6937.0,15828.0,2.072,0.477,0.116,0.021,105.0,8.3
11168,rh,superiorfrontal,9739,6732.0,18160.0,2.456,0.507,0.12,0.023,97.0,9.0
11168,rh,superiorparietal,7310,4741.0,9492.0,1.903,0.419,0.104,0.016,67.0,5.0
11168,rh,superiortemporal,6097,3972.0,11023.0,2.48,0.56,0.1,0.018,51.0,4.5
11168,rh,supramarginal,5428,3623.0,8993.0,2.349,0.467,0.11,0.018,56.0,4.4
11168,rh,frontalpole,377,302.0,952.0,2.494,0.695,0.189,0.056,10.0,0.9
11168,rh,temporalpole,771,523.0,2604.0,3.496,0.632,0.114,0.031,7.0,0.9
11168,rh,transversetemporal,559,346.0,846.0,2.207,0.282,0.124,0.018,7.0,0.4
11168,rh,insula,3551,2403.0,6678.0,2.792,0.587,0.117,0.025,35.0,3.8
11316,lh,bankssts,1551,1018.0,2385.0,2.393,0.403,0.09,0.014,8.0,1.0
11316,lh,caudalanteriorcingulate,1049,652.0,1774.0,2.491,0.618,0.093,0.01,9.0,0.5
11316,lh,caudalmiddlefrontal,4299,2825.0,8574.0,2.775,0.423,0.101,0.017,32.0,3.3
11316,lh,cuneus,2355,1597.0,2856.0,1.75,0.479,0.14,0.031,28.0,3.1
11316,lh,entorhinal,688,430.0,2079.0,3.217,0.907,0.094,0.019,4.0,0.6
11316,lh,fusiform,5965,4003.0,12351.0,2.715,0.57,0.112,0.023,64.0,5.7
11316,lh,inferiorparietal,6275,4177.0,10733.0,2.372,0.479,0.107,0.018,54.0,4.9
11316,lh,inferiortemporal,6019,4230.0,13343.0,2.692,0.643,0.121,0.021,73.0,5.6
11316,lh,isthmuscingulate,1848,1199.0,3125.0,2.172,0.925,0.108,0.021,21.0,1.6
11316,lh,lateraloccipital,8399,5618.0,12990.0,2.093,0.586,0.131,0.027,96.0,9.7
11316,lh,lateralorbitofrontal,4275,2888.0,8634.0,2.858,0.561,0.122,0.027,44.0,4.9
11316,lh,lingual,3792,2522.0,4515.0,1.741,0.6,0.125,0.023,42.0,3.8
11316,lh,medialorbitofrontal,3047,2067.0,5441.0,2.393,0.599,0.111,0.023,40.0,2.9
